config,GD+
SMSEMOA-greedy_multi-2P,0.0350915839632428
SMSEMOA-greedy_multi-2P,0.038033402761507094
SMSEMOA-greedy_multi-2P,0.0378489756844531
SMSEMOA-greedy_multi-2P,0.03733997029547525
SMSEMOA-greedy_multi-2P,0.035629648593892296
RVEA-random_dense-UX,0.5218578104043025
RVEA-random_dense-UX,0.4673836345559646
RVEA-random_dense-UX,0.4928444058062203
RVEA-random_dense-UX,0.5000894679163873
RVEA-random_dense-UX,0.4754283451430246
RVEA-random_dense-HUX,0.49188729642510026
RVEA-random_dense-HUX,0.43941118035464394
RVEA-random_dense-HUX,0.413946164123491
RVEA-random_dense-HUX,0.48715161127320444
RVEA-random_dense-HUX,0.494695136840576
RVEA-random_dense-1P,0.585765846359791
RVEA-random_dense-1P,0.5838560885829841
RVEA-random_dense-1P,0.5752082121193749
RVEA-random_dense-1P,0.5670536257495682
RVEA-random_dense-1P,0.5590089709963773
RVEA-random_dense-2P,0.4964279480997587
RVEA-random_dense-2P,0.528362810812121
RVEA-random_dense-2P,0.541866378962423
RVEA-random_dense-2P,0.5716742119962487
RVEA-random_dense-2P,0.5755998417597921
RVEA-greedy_ting-UX,0.3525618509873415
RVEA-greedy_ting-UX,0.37261207914860656
RVEA-greedy_ting-UX,0.37614810151336836
RVEA-greedy_ting-UX,0.3603087855374796
RVEA-greedy_ting-UX,0.3565461199753748
RVEA-greedy_ting-HUX,0.3853825957883683
RVEA-greedy_ting-HUX,0.3679439320806555
RVEA-greedy_ting-HUX,0.35363877656010556
RVEA-greedy_ting-HUX,0.355255444196502
RVEA-greedy_ting-HUX,0.36823826822892386
RVEA-greedy_ting-1P,0.24952943165149652
RVEA-greedy_ting-1P,0.24423005012223914
RVEA-greedy_ting-1P,0.23864902822556855
RVEA-greedy_ting-1P,0.29461286368310746
RVEA-greedy_ting-1P,0.27818765971821635
RVEA-greedy_ting-2P,0.2443244306828652
RVEA-greedy_ting-2P,0.25101380089810926
RVEA-greedy_ting-2P,0.23022752753118972
RVEA-greedy_ting-2P,0.21222519320660319
RVEA-greedy_ting-2P,0.26016214377505176
RVEA-greedy_multi-UX,0.025708238165103973
RVEA-greedy_multi-UX,0.025749323439638486
RVEA-greedy_multi-UX,0.02487193601445091
RVEA-greedy_multi-UX,0.023605672216754563
RVEA-greedy_multi-UX,0.028205964505514863
RVEA-greedy_multi-HUX,0.027270406994023277
RVEA-greedy_multi-HUX,0.02969051543503892
RVEA-greedy_multi-HUX,0.027325829536643302
RVEA-greedy_multi-HUX,0.024607479756751
RVEA-greedy_multi-HUX,0.02448439705938272
RVEA-greedy_multi-1P,0.018404140362736233
RVEA-greedy_multi-1P,0.017895576025168787
RVEA-greedy_multi-1P,0.01822865362879826
RVEA-greedy_multi-1P,0.018633618086163286
RVEA-greedy_multi-1P,0.024187904316414155
RVEA-greedy_multi-2P,0.02363647200425675
RVEA-greedy_multi-2P,0.022649380155379477
RVEA-greedy_multi-2P,0.020992667736237675
RVEA-greedy_multi-2P,0.0194963530885452
RVEA-greedy_multi-2P,0.02234544264048784
