algorithm,init,crossover,run,seed,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+,elapsed_sec,n_solutions_final_front,n_infeasible_final_front
SPEA2,greedy_multi,HUX,1,531353475,0.3448215371895985,1.831259984444334,1.73654442607764,0.2786885245901639,0.16231537460634524,21.916513539651838,0.06513471202164901,0.003717426681534225,0.0695903886877328,262.77605271339417,220,0
SPEA2,greedy_multi,HUX,2,1900763665,0.33569356252797466,1.84009599025692,1.7461145807564438,0.2608695652173913,0.14205307732736938,19.813176982591873,0.061923438045508185,0.0009039380256551377,0.06123140592841652,316.13917684555054,220,0
SPEA2,greedy_multi,HUX,3,1661994605,0.3386072200513509,1.8392163616236727,1.744034409156638,0.2641509433962264,0.16786385895562891,22.829968568665382,0.06386667517928099,0.007446390019256001,0.07307364463784312,307.44133615493774,220,0
SPEA2,greedy_multi,HUX,4,1230608447,0.29836013137902806,1.8565715078285008,1.7735236957692382,0.2653061224489796,0.1497491960560928,19.22807865892972,0.055122776591712615,0.0009039380256551377,0.058853939743869176,328.9640791416168,220,0
SPEA2,greedy_multi,HUX,5,1218882039,0.3558993936482219,1.816507038702421,1.7217332071831986,0.2727272727272727,0.16507923340931804,23.03576724693746,0.07114523861668864,0.014872404827088806,0.0742835749731509,315.1103267669678,220,0
SPEA2,greedy_multi,1P,1,301600222,0.21520159516627246,1.8843074316277937,1.8272245068311435,0.25,0.14805922889807796,14.66895954223082,0.04375767323940271,0.005653608077266566,0.04140095013874223,325.6503851413727,220,0
SPEA2,greedy_multi,1P,2,1671010412,0.2147786362879395,1.8836199160197442,1.8280522070310103,0.2631578947368421,0.14243479682822333,14.924794487427466,0.043509940515548406,0.005578690968327432,0.04236969352780418,314.3552098274231,220,0
SPEA2,greedy_multi,1P,3,1432241352,0.18003292410432087,1.9078531594378083,1.857312929181429,0.24242424242424243,0.11964757510490424,12.40503707285622,0.0364920108111594,1.3100551096489887e-05,0.03268706000253623,337.1686735153198,220,0
SPEA2,greedy_multi,1P,4,1000855194,0.22404857208485504,1.8842905540382127,1.8244308313682334,0.25,0.15155222095436258,15.153251934235977,0.04372654145010747,0.001850553435133499,0.043787541396267546,323.61496758461,220,0
SPEA2,greedy_multi,1P,5,989128786,0.18913982955798994,1.8926353519851384,1.8446628360392576,0.2564102564102564,0.1387966801320649,13.951583655705996,0.040247942553250225,0.00743745953336268,0.03879005492486375,336.45748376846313,220,0
SPEA2,greedy_multi,2P,1,18646952,0.23842623007592703,1.8763218306180578,1.8110306380161585,0.2608695652173913,0.14874780004878085,17.58176176660219,0.04818502891384947,0.011158628863847001,0.05326716975138343,304.1247754096985,220,0
SPEA2,greedy_multi,2P,2,1388057142,0.2164596415259079,1.88278646087236,1.8244026464158118,0.25,0.15755344939742516,17.490981624758223,0.045738889731418646,0.01487150138464067,0.05240815221582755,303.01028990745544,220,0
SPEA2,greedy_multi,2P,3,1149288082,0.204845997703089,1.8919354303735296,1.8364180950820261,0.25806451612903225,0.1404349879371387,14.074556737588653,0.04142782985417172,0.003707194794070331,0.03904630034808395,304.1855320930481,220,0
SPEA2,greedy_multi,2P,4,717901924,0.19332566463596773,1.8921581890841104,1.8419228767682352,0.25,0.12941158403472056,14.353703255963895,0.04050826726365953,0.005571736685465435,0.039930754098454334,276.8275873661041,220,0
SPEA2,greedy_multi,2P,5,706175516,0.22648839624236908,1.8751252030591978,1.8157394568553211,0.2558139534883721,0.15704426386963877,17.68878546099291,0.047427791994928734,0.01301274638838157,0.05338900938885635,306.4034698009491,220,0
NSGA2,random_dense,UX,1,1055346725,1.9711345004153875,1.4260425363410678,0.6217262167617053,0.2379421221864952,0.21555817388945814,139.8336637653127,0.5396044852307632,0.3601614092826421,0.7828917672754593,253.93358182907104,220,0
NSGA2,random_dense,UX,2,277273268,1.9250914591201456,1.4186423398303398,0.6352625560722762,0.23684210526315788,0.2180163673295095,138.94118713733076,0.5391111364976983,0.35555195573616866,0.7656730368687629,263.77465867996216,220,0
NSGA2,random_dense,UX,3,38504208,1.960198808942828,1.4341161041935284,0.6134891894062463,0.2397003745318352,0.22129160640923315,136.5543197936815,0.5408380633958023,0.32867017002309645,0.7571969645739028,267.0120210647583,220,0
