config,GD+
NSGA2-greedy_ting-HUX,0.5191041668207791
NSGA2-greedy_ting-HUX,0.5410606403936101
NSGA2-greedy_ting-HUX,0.5448094074787472
NSGA2-greedy_ting-HUX,0.5384940343418125
NSGA2-greedy_ting-HUX,0.518005663506754
NSGA2-greedy_ting-HUX,0.5293313967916937
NSGA2-greedy_ting-HUX,0.5302654773530783
NSGA2-greedy_ting-HUX,0.5170470077575173
NSGA2-greedy_ting-HUX,0.5191329181268187
NSGA2-greedy_ting-HUX,0.5278431330939591
NSGA2-greedy_ting-HUX,0.5342800216979765
NSGA2-greedy_ting-HUX,0.5058321295175155
NSGA2-greedy_ting-HUX,0.5036710331752635
NSGA2-greedy_ting-HUX,0.5141244309167202
NSGA2-greedy_ting-HUX,0.5603761829470721
NSGA2-greedy_ting-HUX,0.5234751835465808
NSGA2-greedy_ting-HUX,0.5362591644519799
NSGA2-greedy_ting-1P,0.5445193291173993
NSGA2-greedy_ting-1P,0.5311552777022612
NSGA2-greedy_ting-1P,0.5363460697774958
NSGA2-greedy_ting-1P,0.5610123159636229
NSGA2-greedy_ting-1P,0.5600131466334464
NSGA2-greedy_ting-1P,0.526560067983551
NSGA2-greedy_ting-1P,0.507709333431855
NSGA2-greedy_ting-1P,0.5192667507767238
NSGA2-greedy_ting-1P,0.5423357507814783
NSGA2-greedy_ting-1P,0.5204232840107408
NSGA2-greedy_ting-1P,0.5135371361355632
NSGA2-greedy_ting-1P,0.5622975644909017
NSGA2-greedy_ting-1P,0.5243187255941598
NSGA2-greedy_ting-1P,0.5308311349742273
NSGA2-greedy_ting-1P,0.5066209592675431
NSGA2-greedy_ting-1P,0.49973551614094985
