algorithm,init,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_sparse,1,226426964,9.0,1.0,1.9988186650915536,0.02532606625160448
NSGA2,random_sparse,1,226426964,32.0,1.0,6.232044198895028,0.0017137613330567
NSGA2,random_sparse,1,226426964,105.0,0.05,2.902087621287857,0.002713940462760225
NSGA2,random_sparse,1,226426964,34.0,1.0,6.944052145573059,0.0015436455202137843
NSGA2,random_sparse,1,226426964,9.0,1.0,2.194552529182879,0.023602122443352972
NSGA2,random_sparse,1,226426964,15.0,1.0,2.7525622254758417,0.011525294250792243
NSGA2,random_sparse,1,226426964,17.0,0.3333333333333333,2.1507402422611035,0.012618897317934492
NSGA2,random_sparse,1,226426964,16.0,1.0,2.1113710809546093,0.013738138407901997
NSGA2,random_sparse,1,226426964,80.0,0.1,3.559201703873156,0.0020350455326379286
NSGA2,random_sparse,1,226426964,12.0,1.0,2.1387264970769473,0.01800229049476332
NSGA2,random_sparse,1,226426964,22.0,1.0,3.435215946843854,0.006893755448222681
NSGA2,random_sparse,1,226426964,89.0,0.07142857142857142,3.4493042432571723,0.002221282908872748
NSGA2,random_sparse,1,226426964,94.0,0.058823529411764705,3.1023465387091114,0.0025217918815913522
NSGA2,random_sparse,1,226426964,14.0,1.0,2.193638005278511,0.014520545042749132
NSGA2,random_sparse,1,226426964,18.0,0.5,2.3448435154174847,0.011001917330182477
NSGA2,random_sparse,1,226426964,95.0,0.058823529411764705,3.1340664482919984,0.00237580362157607
NSGA2,random_sparse,1,226426964,35.0,0.3333333333333333,4.504792332268371,0.0028137725589707807
NSGA2,random_sparse,1,226426964,19.0,1.0,3.3435257410296413,0.007569545373922132
NSGA2,random_sparse,1,226426964,27.0,1.0,6.645428758455161,0.002104470113982033
NSGA2,random_sparse,1,226426964,45.0,0.3333333333333333,4.444833625218914,0.002841530563643813
NSGA2,random_sparse,1,226426964,13.0,1.0,2.035253296321999,0.018683648291654868
NSGA2,random_sparse,1,226426964,40.0,0.3333333333333333,5.2963962906444415,0.0017447440198870708
NSGA2,random_sparse,1,226426964,12.0,1.0,2.2230251272786994,0.017350495648763033
NSGA2,random_sparse,1,226426964,67.0,0.1111111111111111,3.5726576533988843,0.002252054631495354
NSGA2,random_sparse,1,226426964,39.0,0.5,5.7243981782693565,0.001667862121999322
NSGA2,random_sparse,1,226426964,12.0,1.0,1.984168865435356,0.02433889192780354
NSGA2,random_sparse,1,226426964,23.0,0.5,3.673226674217755,0.006170229821597161
NSGA2,random_sparse,1,226426964,13.0,1.0,2.203125,0.01609844849041134
NSGA2,random_sparse,1,226426964,106.0,0.047619047619047616,2.9631245043616175,0.0024776223263197204
NSGA2,random_sparse,1,226426964,21.0,1.0,3.2781621920841406,0.007466185424591447
NSGA2,random_sparse,1,226426964,107.0,0.05,3.043267776096823,0.002349246380010321
NSGA2,random_sparse,1,226426964,29.0,1.0,3.9790779710497506,0.004481494522312649
NSGA2,random_sparse,1,226426964,37.0,0.5,5.426602522428813,0.0019917627625423186
NSGA2,random_sparse,1,226426964,19.0,1.0,2.691447946753736,0.009854964514623766
NSGA2,random_sparse,1,226426964,70.0,0.07692307692307693,2.956085507843211,0.0035669900127698493
NSGA2,random_sparse,1,226426964,118.0,0.043478260869565216,2.9688845270225057,0.00228838376394344
NSGA2,random_sparse,1,226426964,14.0,0.5,2.3060747663551404,0.01412254957815326
NSGA2,random_sparse,1,226426964,25.0,1.0,4.795102873660942,0.003934056385493712
NSGA2,random_sparse,1,226426964,40.0,0.5,6.137105549510338,0.0014481634475126965
NSGA2,random_sparse,1,226426964,125.0,0.041666666666666664,3.0254913741309757,0.0021410295256777687
NSGA2,random_sparse,1,226426964,36.0,0.5,5.50766309507663,0.0020620661444467883
