algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
SPEA2,random_dense,1,1243614755,148.77008199691772,200,0,0.3886495253111993,0.30905123864847567,0.36431858193180555,1.08059623880298,0.24561403508771928,0.1878440633888354,0.3603086840304473,0.0004667210933036882
SPEA2,random_dense,2,2085383168,115.38101744651794,200,0,0.3643844450095194,0.3233422528344892,0.36874540713542636,1.0652202208345098,0.25316455696202533,0.20235890674917079,0.37939052680961266,0.0004914385062300682
SPEA2,random_dense,3,242057123,151.61113333702087,200,0,0.48460004029953524,0.2871911057883604,0.34525620041116484,1.1039097357081067,0.24064171122994651,0.18809284606248272,0.37635692265575493,0.000487508967170667
SPEA2,random_dense,4,1367551941,84.52999258041382,200,0,0.4900247343331419,0.2941359228707794,0.35320976100712986,1.0965605319019276,0.2318840579710145,0.1727691455739798,0.3755914552647798,0.00048651742909945573
SPEA2,random_dense,5,294139188,153.87966394424438,200,0,0.48715700372060755,0.2848304618992266,0.35268403634636064,1.1067736635690009,0.24390243902439024,0.17176858928879354,0.37173171805403077,0.00048151776950003985
SPEA2,greedy_ting,1,1317025338,147.88857340812683,200,0,1.8303697180280127,0.13852898065964503,0.33828917108235723,1.2099576173690525,0.20930232558139536,0.11397834068673345,0.3473994401111936,0.00044999927475543214
SPEA2,greedy_ting,2,11310104,151.22978115081787,200,0,1.7709919775332048,0.15868808648005056,0.3485071135970377,1.215050835369482,0.2138728323699422,0.13828153309403926,0.3420273936505348,0.00044304066535043367
SPEA2,greedy_ting,3,315467706,151.05404114723206,200,0,1.9024573944477632,0.14246408151006873,0.34633156773541895,1.2177499915391135,0.1895910780669145,0.07156484755677454,0.3403976641239905,0.0004409296167409203
SPEA2,greedy_ting,4,1440962524,152.70974111557007,200,0,1.7976117203597204,0.14275941296198444,0.34184853691336914,1.2295032883480168,0.22321428571428573,0.11821992945746462,0.35149140745455115,0.00045529975058879684
SPEA2,greedy_ting,5,367549771,153.40163588523865,200,0,1.766326257207278,0.16238723866072302,0.35483781518152546,1.2097055742557155,0.2100456621004566,0.13383840400094893,0.33606090471227995,0.0004353120527361139
SPEA2,greedy_hybrid,1,1067941781,137.61865973472595,200,0,1.8143747851688046,0.14455386793662686,0.35969211843463916,1.2319762156971612,0.20149253731343283,0.10207952552207318,0.32571362888778,0.0004219088457095596
SPEA2,greedy_hybrid,2,1909710194,98.67375445365906,200,0,1.7299097091274465,0.154267324685373,0.35568216100221567,1.2201060804472956,0.1978021978021978,0.09172490876255185,0.3314961384610857,0.0004293991430843079
SPEA2,greedy_hybrid,3,66384149,151.25138759613037,200,0,1.8132645407213208,0.15723480667149095,0.3539642253835153,1.214157412410049,0.19791666666666666,0.09744044711388757,0.3128153336602058,0.00040520120940441167
SPEA2,greedy_hybrid,4,1191878967,120.93569350242615,200,0,1.7927226177639881,0.13875533203373713,0.35129902520423695,1.2284578903583339,0.20817843866171004,0.11227115274561557,0.3394584022563512,0.00043971295629061037
SPEA2,greedy_hybrid,5,118466214,147.36518383026123,200,0,1.7865275759611903,0.1356428321825451,0.33682255288293084,1.218616593670088,0.21022727272727273,0.10798531627715496,0.34242567758318904,0.0004435565771802967
MOEAD_TCHE,random_sparse,1,1423720604,225.77854204177856,115,61,1.2038062015451387,0.17931472870610524,0.28107405124708473,1.2234336244926645,0.2698412698412698,0.20053465480407776,0.4579039132923031,0.0005931397840573875
MOEAD_TCHE,random_sparse,2,118005370,207.2213523387909,122,71,0.398444635719717,0.2079419516259931,0.2966175576695595,1.1967485604518346,0.2545454545454545,0.20135558629862418,0.43945160558827123,0.0005692378310728902
MOEAD_TCHE,random_sparse,3,422162972,225.836270570755,111,74,0.47350368918821556,0.19739460042711265,0.28658850237831657,1.2082254944451045,0.2537313432835821,0.20323473877330994,0.4491680149402985,0.0005818238535496094
MOEAD_TCHE,random_sparse,4,1547657790,236.45849084854126,124,72,0.6818359109155017,0.20345093814916,0.29457611539751805,1.2004619994289232,0.2537313432835821,0.19748866615749994,0.43767910767221785,0.0005669418493163443
MOEAD_TCHE,random_sparse,5,474245037,236.24847173690796,120,75,0.6452289004480009,0.2006609694567098,0.2914533898699133,1.2034959117941724,0.25806451612903225,0.20315895681565807,0.44337849390583517,0.0005743244739712891
MOEAD_TCHE,random_dense,1,1604071109,237.40412640571594,118,70,0.25255883148469305,0.4658142227738281,0.4997908717058751,0.9077424965295582,0.221875,0.19591450667435656,0.3810302638393872,0.0004935625179266674
